non_shiftable_load,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3,electricity_pricing,outdoor_dry_bulb_temperature,solar_generation,carbon_intensity,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,month_sin,month_cos,hour_sin,hour_cos,day_type_sin,day_type_cos
0.9386591364398423,1.5432044610340911,1.1244852243829888,1.419639854159865,-0.04292541659874924,0.06448213430431671,0.2257806180579958,1.0309841846632164,-0.6831906184550289,1.005983464096606,-0.05873974728532709,-0.6514128533997506,-0.32601349804326285,1.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,1.410680074726669,0.48801474113186216,0.7298227487670532,0.06420135595846167,2.3292211495314983,1.8580638659428979,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
0.9116173873508805,1.2536999170428818,0.8084834342116368,1.419639854159865,0.22676582785158886,0.4959108823174885,0.0640163148256042,0.8301135099213733,-0.6831906184550289,1.6566565397842257,0.6988338705724376,-0.6514128533997506,0.06345239626245763,1.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,1.5422358208314406,0.6540512860385848,0.7955797134742046,-0.043671699182595024,2.8131893410240725,2.1212855013949183,-0.8660254037844385,-0.5000000000000004,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336
0.8845756382619185,1.1221069425014227,0.9664843292973129,1.5514877595788634,0.3346423256317241,0.4959108823174885,-0.04382655399599019,0.2081869977398979,-0.6831906184550289,1.598560729454974,0.4394843437382479,-0.6514128533997506,-0.15861149084168125,1.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,1.700102716157167,0.77016768814485,0.8411548043749981,-0.20548128189418005,3.049365818472449,2.1349593525872312,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0.8575338891729566,1.1221069425014227,0.8084834342116368,1.2350527865732672,0.064951081181386,0.8194824433273673,0.3336234868795902,-0.5798441108627169,-0.6831906184550289,1.46300383868672,-0.16452705428348344,-0.6514128533997506,-0.19619153327468938,1.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,1.700102716157167,0.831335772449104,0.8834254083371351,-0.043671699182595024,3.05710930953633,1.9025038823179143,-0.8660254037844385,-0.5000000000000004,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336
0.8304921400839944,0.9641953730516715,0.8084834342116368,1.2350527865732672,0.22676582785158886,0.8194824433273673,0.3336234868795902,-0.6841423458248278,-0.6831906184550289,2.830191908435111,-0.6525136639846563,-0.6514128533997506,1.6896433233635362,1.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,1.5422358208314406,0.8397731854366609,0.8802423631886012,0.06420135595846167,1.961405323997142,0.34368484639426067,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
0.8034503909950325,1.1221069425014227,0.8084834342116368,1.7097052460816622,-0.09686366548881685,0.9812682238323067,-0.2055908572283818,-0.6841423458248278,-0.6831906184550289,2.373171533844997,-0.6525136639846563,-0.6514128533997506,2.0039491328032404,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,1.700102716157167,0.7986395830725621,0.8825014058513427,-0.043671699182595024,1.3380542933547064,-0.12806301974052925,-0.8660254037844385,-0.5000000000000004,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336
0.7764086419060705,1.1221069425014227,0.6768160216402405,1.7097052460816622,0.064951081181386,0.9812682238323067,-0.259512291639179,-0.6841423458248278,-0.6831906184550289,1.7612289983768787,-0.6525136639846563,-0.6514128533997506,1.751137938253913,0.030303030303030276,0.030303030303030276,1.0,1.0,1.5422358208314406,0.6845411245818082,0.8956616290604311,-0.043671699182595024,1.03605814186334,-0.0562753009808873,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
0.3320576745687966,0.8062838036019201,0.5188151265545653,1.5514877595788634,0.4964570723019269,1.1430540043372461,-0.2055908572283818,-0.6841423458248278,-0.6831906184550289,1.033094842250257,-0.6525136639846563,-0.6514128533997506,1.3480065739725533,0.030303030303030276,0.030303030303030276,1.0,1.0,1.2528131794009436,0.5121959513828752,0.900257465814597,0.2260109386700467,0.8347273742024292,0.7026234401924704,-0.8660254037844385,-0.5000000000000004,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336
0.055586060714660115,0.9641953730516715,0.6768160216402405,1.8415531515006607,0.4964570723019269,0.9812682238323067,0.3875449212903874,-0.6841423458248278,-0.6251797445463182,0.26623014590413396,-0.6525136639846563,-0.603600978048221,0.5007474354829158,0.030303030303030276,0.030303030303030276,1.0,1.0,1.121257433296172,0.2796250492804417,0.8829065020631017,0.3338839938111034,0.2113763435599935,0.4428202675385281,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
0.002042204691978163,0.8062838036019201,0.9664843292973129,1.7097052460816622,0.8200865656423326,0.8194824433273673,-0.2055908572283818,-0.6841423458248278,-0.23457319356099912,-0.5780956308809914,-0.6525136639846563,-0.5079772273451616,-0.14836238835995177,0.030303030303030276,0.030303030303030276,1.0,1.0,1.121257433296172,0.025068187686744136,0.8765044555717425,0.06420135595846167,-0.5784597449558877,-0.16224764772131112,-0.8660254037844385,-0.5000000000000004,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336
0.12299066225023926,0.8062838036019201,0.9664843292973129,1.7097052460816622,0.8200865656423326,0.8194824433273673,-0.5830408981039622,-0.6841423458248278,0.29139206321131167,-0.6826680894736445,-0.6525136639846563,-0.3986929408273794,-0.6505684099646967,0.030303030303030276,0.030303030303030276,1.0,1.0,0.9633905379704456,0.0,0.8871561964226453,0.2260109386700467,-0.6829968743182837,-0.651087827846492,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336
0.543847590702546,0.8062838036019201,0.9664843292973129,0.9713569757352701,0.9819013123125355,0.6576966628224279,0.6571520933443734,-0.6841423458248278,0.4460877269678737,-0.6826680894736445,-0.6525136639846563,-0.5318831650209264,-0.6505684099646967,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,1.121257433296172,0.0,0.8725591595920803,-0.09760822675312336,-0.6829968743182837,-0.651087827846492,-0.8660254037844385,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336
0.8790915696612013,0.6746908290604611,1.4141535320400604,1.1295744622380688,0.9819013123125355,0.22626791480925612,0.3336234868795902,-0.6841423458248278,1.0029921164914968,-0.6826680894736445,-0.6525136639846563,-0.3269751278000848,-0.6505684099646967,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,1.121257433296172,0.0,0.8138162649740004,0.06420135595846167,-0.6829968743182837,-0.651087827846492,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336
0.4922601511860619,0.5167792596107107,1.4141535320400604,1.1295744622380688,1.1437160589827384,0.06448213430431671,0.3336234868795902,-0.6841423458248278,1.6527139042690573,-0.6826680894736445,-0.6525136639846563,0.062350142919514226,-0.6505684099646967,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.8055236426447192,0.0,0.7422334748378601,0.4956935765226884,-0.6829968743182837,-0.651087827846492,-0.8660254037844385,-0.5000000000000004,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336
0.7439705766362388,0.6746908290604611,1.5458209446114568,0.8131394892324716,0.9819013123125355,-0.04337505269897623,0.3875449212903874,-0.6261988819569885,1.5947030303603464,-0.6826680894736445,-0.6047387511467791,-0.15963356406973084,-0.6505684099646967,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.9633905379704456,0.0,0.6207616700002976,0.4956935765226884,-0.6829968743182837,-0.651087827846492,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
0.9956810020864155,0.9641953730516715,1.2298191544401056,0.9713569757352701,0.8200865656423326,0.33412510181254906,0.3336234868795902,-0.2360462252468703,1.4593443245733546,-0.6826680894736445,-0.509188925471025,-0.19720003756021848,-0.6505684099646967,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.8055236426447192,0.0,0.5241344685861434,0.8193127419458585,-0.6829968743182837,-0.651087827846492,-0.8660254037844385,-0.5000000000000004,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434
0.775624945294973,0.9641953730516715,1.2298191544401056,0.8131394892324716,0.8200865656423326,0.33412510181254906,0.6571520933443734,0.28930784715487295,2.8245335572250143,-0.6826680894736445,-0.39998912469873465,1.6879539048715242,-0.6505684099646967,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.8055236426447192,0.0,0.4939337751437901,0.8193127419458585,-0.6829968743182837,-0.651087827846492,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
0.49701961590690846,0.9641953730516715,1.7038218396971327,0.8131394892324716,0.6582718189721298,-0.20516083320391562,0.6571520933443734,0.4438237508024445,2.3681813491431565,-0.6826680894736445,-0.5330763818899635,2.002146228610148,-0.6505684099646967,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.8055236426447192,0.0,0.47708891275383103,0.9811223246574435,-0.6829968743182837,-0.651087827846492,-0.8660254037844385,-0.5000000000000004,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434
0.38934839212071415,1.4116114864926321,1.7038218396971327,0.8131394892324716,0.22676582785158886,-0.2590894267055621,0.6571520933443734,1.000081003933702,1.7571334773047367,-0.6826680894736445,-0.328326755441919,1.7494263160377768,-0.6505684099646967,0.030303030303030276,1.0,0.030303030303030276,0.030303030303030276,0.6739678965399476,0.0,0.47198067462118065,0.9811223246574435,-0.6829968743182837,-0.651087827846492,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
0.12090838656701207,1.4116114864926321,1.5458209446114568,0.681291583813473,0.064951081181386,-0.20516083320391562,0.818916396576765,1.6490477992535024,1.0300638576488952,-0.6826680894736445,0.06069753480936555,1.3464405095034548,-0.6505684099646967,0.030303030303030276,1.0,0.030303030303030276,0.030303030303030276,0.5161010012142222,0.0,0.496707011872766,1.1429319073690285,-0.6829968743182837,-0.651087827846492,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434
0.11994162147544256,1.5432044610340911,1.835489252268529,0.8131394892324716,-0.04292541659874924,0.38805369531419553,0.6571520933443734,1.591104335385663,0.2643203220539133,-0.5780956308809914,-0.16111456050934936,0.499487288990643,-0.15861149084168125,0.030303030303030276,1.0,0.030303030303030276,0.030303030303030276,0.6739678965399476,0.007666807376696717,0.5141358294922437,0.9811223246574435,-0.6249206913391748,-0.6032293486733973,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
0.5979406077870296,1.2273813221345895,1.7038218396971327,1.2614223676570673,0.3346423256317241,-0.20516083320391562,0.2257806180579958,1.455902919694038,-0.5787710454193495,0.06095828274077778,-0.19865199202482417,-0.14938816220868875,0.6988967501296858,0.030303030303030276,1.0,0.030303030303030276,0.030303030303030276,0.9633905379704456,0.039176664582625524,0.581377037216761,0.8193127419458585,-0.2338743926131748,-0.5075123903272081,-0.8660254037844385,-0.5000000000000004,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
0.2078084512573449,1.2273813221345895,1.7038218396971327,1.7097052460816622,0.3346423256317241,-0.582660987715441,-0.3134337260499762,2.8195057693838566,-0.6831906184550289,0.8820457353942024,1.6850445712971855,-0.6514128533997506,1.429999393826389,0.030303030303030276,1.0,0.030303030303030276,0.030303030303030276,0.9633905379704456,0.1259895337069706,0.6526513314010207,0.8193127419458585,0.29268299973074596,-0.3981215807887061,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
0.8478919804925492,1.7011160304838424,0.9664843292973129,2.131618543422457,-0.20474016326895209,0.6576966628224279,-0.4212765948715706,2.3636838536235207,-0.6831906184550289,1.6837679179378766,1.9989939985175205,-0.6514128533997506,1.8433798605894784,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.9633905379704456,0.2949641987702667,0.7193589840316081,0.6575031592342735,0.44755282100836974,-0.5314416299137554,-0.8660254037844385,-0.5000000000000004,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434
0.6840683951218384,1.7011160304838424,1.1244852243829888,1.9997706380034583,-0.2586784121590197,0.33412510181254906,-0.3134337260499762,1.7533460342156133,-0.6831906184550289,2.330567939603546,1.7464694592315988,-0.6514128533997506,2.0586110127057977,1.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,1.410680074726669,0.4775650390071194,0.7836266861956946,0.2260109386700467,1.0050841776078152,-0.3263338620290641,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
0.6640266405467039,1.5432044610340911,1.1244852243829888,2.2898360299252554,-0.20474016326895209,0.33412510181254906,-0.529119463693165,1.027121287072027,-0.6831906184550289,2.7914613682156095,1.343795193883778,-0.6514128533997506,2.1201056275961747,1.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,1.410680074726669,0.6390835492944914,0.8652320350022793,0.06420135595846167,1.655537426973835,0.06337089695184926,-0.8660254037844385,-0.5000000000000004,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434
0.6439848859715694,1.8327090050253017,0.8084834342116368,2.2898360299252554,0.3885805745217917,0.38805369531419553,-0.7448052013363538,0.26226756401654794,-0.6831906184550289,3.027717663554567,0.4974967378985272,-0.6514128533997506,2.133771097571814,1.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,1.5422358208314406,0.7581435397704873,0.8932005248784851,-0.043671699182595024,1.5974612439947262,-0.15882918492323295,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0.4471769164522617,1.7011160304838424,0.9664843292973129,2.2898360299252554,-0.20474016326895209,0.33412510181254906,-0.7448052013363538,-0.5798441108627169,-0.6831906184550289,3.035463771598467,-0.15087707918694712,-0.6514128533997506,2.1474365675474534,1.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,1.226502030179989,0.8156196488678059,0.8870462790537701,0.3338839938111034,1.4619501503768053,-0.19643227570209298,-0.8660254037844385,-0.5000000000000004,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434
0.42047367203683583,1.7011160304838424,0.8084834342116368,2.131618543422457,-0.5823079054994255,0.6576966628224279,-0.7448052013363538,-0.6841423458248278,-0.6831906184550289,2.80695358430341,-0.6525136639846563,-0.6514128533997506,2.1235219950900843,1.0,0.030303030303030276,0.030303030303030276,0.030303030303030276,1.226502030179989,0.8246724021437312,0.8856797900117275,0.3338839938111034,2.828676323151835,1.6905591888370666,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
0.6387449510098238,0.9641953730516715,0.8084834342116368,2.2898360299252554,0.6582718189721298,0.6576966628224279,-0.8526480701579482,-0.6841423458248278,-0.6831906184550289,2.3770445878669473,-0.6525136639846563,-0.6514128533997506,1.9834509278397814,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,1.700102716157167,0.7774020942378285,0.915693685390573,-0.20548128189418005,2.371810350382845,2.00505776626026,-0.8660254037844385,-0.5000000000000004,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434
0.8570162299828118,1.1221069425014227,0.8084834342116368,1.9997706380034583,0.3346423256317241,0.6576966628224279,-0.4212765948715706,-0.6841423458248278,-0.6831906184550289,1.765102052398829,-0.6525136639846563,-0.6514128533997506,1.41291755635684,0.030303030303030276,0.030303030303030276,1.0,1.0,1.700102716157167,0.6763144041089884,0.924411782015111,-0.2594178094647084,1.760074556336231,1.752091519202474,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
0.29826666605820573,1.1221069425014227,0.6768160216402405,1.8415531515006607,0.3346423256317241,0.8194824433273673,-0.4212765948715706,-0.6841423458248278,-0.6831906184550289,0.7193774664722975,-0.6525136639846563,-0.6514128533997506,0.3504272657508833,0.030303030303030276,0.030303030303030276,1.0,1.0,1.5422358208314406,0.5139033776580572,0.9059641031180627,-0.20548128189418005,1.0321863963313993,1.348712909029248,-0.8660254037844385,-0.5000000000000004,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434
0.10595501726603777,0.8062838036019201,0.8084834342116368,1.7097052460816622,0.3885805745217917,0.6576966628224279,-0.4212765948715706,-0.6841423458248278,-0.5787710454193495,-0.20240939075183012,-0.6525136639846563,-0.15963356406973084,-0.544661017653492,0.030303030303030276,0.030303030303030276,1.0,1.0,1.8316584622619385,0.28667095502302875,0.850917013564551,0.38782052138163176,0.2655807810071618,0.5009341351058573,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
0.4793833016045046,0.9641953730516715,1.2561526369543852,1.5514877595788634,0.3346423256317241,0.22626791480925612,-0.2055908572283818,-0.6841423458248278,0.05934856757646868,-0.632318387188293,-0.6525136639846563,0.6975650583041232,-0.6061556325438688,0.030303030303030276,0.030303030303030276,1.0,1.0,1.700102716157167,0.02724682359347446,0.7959417339603232,-0.20548128189418005,-0.5784597449558877,-0.14857379652899838,-0.8660254037844385,-0.5000000000000004,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434
5.673705355535082e-10,0.8062838036019201,1.7038218396971327,1.2614223676570673,0.6582718189721298,-0.3130180202072086,0.3336234868795902,-0.6841423458248278,0.8792355854862474,-0.6826680894736445,-0.6525136639846563,1.4284037243917915,-0.6505684099646967,0.030303030303030276,0.030303030303030276,1.0,1.0,1.700102716157167,0.0,0.7753487712431577,-0.5830369748878784,-0.6829968743182837,-0.651087827846492,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
0.0,0.8062838036019201,2.1251575599256007,1.1295744622380688,0.6582718189721298,-0.4208752072105015,0.3336234868795902,-0.6841423458248278,1.6797856454264555,-0.6826680894736445,-0.6525136639846563,1.8416349327871555,-0.6505684099646967,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.9633905379704456,0.0,0.756333373745637,0.6575031592342735,-0.6829968743182837,-0.651087827846492,-0.8660254037844385,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434
5.673705355535082e-10,0.8062838036019201,1.9934901473542042,1.1295744622380688,0.6582718189721298,-0.3130180202072086,0.0640163148256042,-0.6841423458248278,2.325640041610102,-0.6826680894736445,-0.6525136639846563,2.056788371869039,-0.6505684099646967,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,1.121257433296172,0.0,0.6963404123499384,0.3338839938111034,-0.6829968743182837,-0.651087827846492,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
5.673705355535082e-10,0.6746908290604611,2.2831584550112765,0.9713569757352701,0.8200865656423326,-0.5287323942137945,0.2257806180579958,-0.6841423458248278,2.785859641285874,-0.6826680894736445,-0.6525136639846563,2.1182607830352915,-0.6505684099646967,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,1.121257433296172,0.0,0.6261550479244337,0.3338839938111034,-0.6829968743182837,-0.651087827846492,-0.8660254037844385,-0.5000000000000004,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
5.673705355535082e-10,0.8062838036019201,2.2831584550112765,0.681291583813473,0.6582718189721298,-0.7444467682203804,0.6571520933443734,-0.5798441108627169,3.021770528514631,-0.6826680894736445,-0.16111456050934936,2.1319213188500146,-0.6505684099646967,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.8055236426447192,0.0,0.5586151272011836,0.38782052138163176,-0.6829968743182837,-0.651087827846492,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
5.673705355535082e-10,1.2536999170428818,2.2831584550112765,0.8131394892324716,0.22676582785158886,-0.7444467682203804,0.4953877901119818,0.05753399168351564,3.029505311702459,-0.6826680894736445,0.6954213767983036,2.145581854664737,-0.6505684099646967,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.030303030303030276,0.9633905379704456,0.0,0.484416549540132,0.3338839938111034,-0.6829968743182837,-0.651087827846492,-0.8660254037844385,-0.5000000000000004,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
